station_id,station_name,lat,lon,waterbody,subbasin,organization
1137,Trout Creek near Lone Pine,42.488611,-121.618392,Trout Creek,Sprague,Oregon Water Resources Department 
307,Williamson River above Sprague River at Chiloquin,42.576442,-121.866419,Williamson River,Williamson,Oregon Water Resources Department 
239,"Williamson River above Spring Creek near Klamath Agency, OR",42.656061,-121.851014,Williamson River,Williamson,Oregon Water Resources Department 
213,"Williamson River at Modoc Point Road, near Chiloquin",42.514384,-121.916754,Williamson River,Williamson,Oregon Water Resources Department 
232,Williamson River below Sheep Creek near Lenz,42.910965,-121.475546,Williamson River,Williamson,Oregon Water Resources Department 
209,Wood River above Crooked Creek near Klamath Agency,42.598858,-121.946243,Wood River,Wood,Oregon Water Resources Department 
272,Wood River below Sun Creek Near Fort Klamath,42.732208,-121.988521,Wood River,Wood,Oregon Water Resources Department 
254,Below Copco 2,41.972895,-122.364403,Klamath River,Upper Klamath,PacifiCorp
279,Copco Reservoir at Bouy Line,41.98039,-122.331223,Copco Reservoir,Upper Klamath,PacifiCorp
190,Copco Reservoir at Copco Cove,41.983447,-122.330722,Copco Reservoir,Upper Klamath,PacifiCorp
267,Copco Reservoir at Mallard Cove,41.973486,-122.299494,Copco Reservoir,Upper Klamath,PacifiCorp
1698,Iron Gate Reservoir,41.934,-122.436,Iron Gate Reservoir,Upper Klamath,PacifiCorp
257,Iron Gate Reservoir at Camp Creek,41.972514,-122.436461,Iron Gate Reservoir,Upper Klamath,PacifiCorp
208,Iron Gate Reservoir at Williams Boat Ramp,41.962236,-122.440461,Iron Gate Reservoir,Upper Klamath,PacifiCorp
306,IronGate Reservoir at Log Boom,41.93821423,-122.4322276,Iron Gate Reservoir,Upper Klamath,PacifiCorp
211,JC BOYLE RESERVOIR AT HWY 66 BRIDGE,42.1351,-122.0313,JC Boyle Reservoir,Upper Klamath,PacifiCorp
317,Klamath River above Shovel Cr.,41.972434,-122.201601,Klamath River,Upper Klamath,PacifiCorp
246,KLAMATH RIVER ABV JC BOYLE RESERVOIR,42.1499,-122.0154,Klamath River,Upper Klamath,PacifiCorp
258,Klamath River below Iron Gate Dam (Baseline),41.93099411,-122.4420678,Klamath River,Middle Klamath,PacifiCorp
1347,Klamath River below Iron Gate Dam (Public health),41.938219,-122.432241,Klamath River,Middle Klamath,PacifiCorp
315,Klamath River below JC Boyle Dam,42.121222,-122.049272,Klamath River,Upper Klamath,PacifiCorp
247,Klamath River below USGS Gage,42.087,-122.075,Klamath River,Upper Klamath,PacifiCorp
2290,Big Meadows Creek at Rd,41.575667,-123.024861,Big Meadows Creek,Scott,Quartz Valley Indian Reservation
2291,Campbell Lake tributary above inlet for Campbell Lake,41.532,-123.1075,,Scott,Quartz Valley Indian Reservation
2292,"Campbell Lake tributary above Shackleford Creek- cross Shackleford Creek and go up trail to creek 300 feet to creek, before switchback starts",41.5434,-123.0924,,Scott,Quartz Valley Indian Reservation
2293,Campbell Lake tributary below Campbell Lake and above unnamed tributary,41.53941,-123.09877,,Scott,Quartz Valley Indian Reservation
2294,"Isolates Emerald Tributary, ungrazed without heavy recreation",41.5445,-123.0891,,Scott,Quartz Valley Indian Reservation
2295,"Isolates unnamed tributary above confluence with Shackleford Creek, near trail split for Calf Lake",41.5457,-123.0963,,Scott,Quartz Valley Indian Reservation
2303,Kangaroo Creek,41.34633,-122.69047,Kangaroo Creek,Scott,Quartz Valley Indian Reservation
2296,Long High Creek above confluence with Shackleford Creek and above trail crossing,41.5511,-123.0739,Long High Creek,Scott,Quartz Valley Indian Reservation
2304,Rail Creek,41.36304,-122.64675,Rail Creek,Scott,Quartz Valley Indian Reservation
2309,Scott below Young's Dam,41.44231,-122.85043,Scott River,Scott,Quartz Valley Indian Reservation
2305,Scott River,41.64903,-123.11239,Scott River,Scott,Quartz Valley Indian Reservation
2302,Scott River @ Callahan Station,41.30667,-122.79704,EF Scott,Scott,Quartz Valley Indian Reservation
2306,Scott River @ Indian Scotty,41.63572,-123.07638,Scott River,Scott,Quartz Valley Indian Reservation
2308,Scott River off Eastside RoD,41.54165,-122.84068,Scott River,Scott,Quartz Valley Indian Reservation
2307,Scott Riverr @ USGS gage,41.64051,-123.01482,Scott River,Scott,Quartz Valley Indian Reservation
2297,Shackleford Creek above Campbell Lake tributary (directly above log crossing),41.5443,-123.0922,Shackleford Creek,Scott,Quartz Valley Indian Reservation
2298,Shackleford Creek above confluence with Long High Creek,41.5509,-123.0744,Shackleford Creek,Scott,Quartz Valley Indian Reservation
2299,"Shackleford Creek at green gate below meadow complex, directly below rock wall",41.5573,-123.0635,Shackleford Creek,Scott,Quartz Valley Indian Reservation
2300,Shackleford Creek below Log Lake Meadow complex and slightly above Lake,41.5443,-123.0996,Shackleford Creek,Scott,Quartz Valley Indian Reservation
2301,"Shackleford Creek in Log Lake Meadow, below trail junction",41.5424,-123.106,Shackleford Creek,Scott,Quartz Valley Indian Reservation
708,#12837 Kuut,41.589722,-122.983056,,Scott,Quartz Valley Indian Reservations
751,#14208 Dangel Lane,41.613889,-122.960278,,Scott,Quartz Valley Indian Reservations
658,100 Quartz Valley Drive,41.603056,-122.971111,,Scott,Quartz Valley Indian Reservations
675,12808 Yamitch ,41.589542,-122.980642,,Scott,Quartz Valley Indian Reservations
665,12817 Yamitch,41.589539,-122.980917,,Scott,Quartz Valley Indian Reservations
726,12839 Yamitch,41.590278,-122.980556,,Scott,Quartz Valley Indian Reservations
736,12912 Yamitch,41.590278,-122.980556,,Scott,Quartz Valley Indian Reservations
775,12920 Yamitch ,41.591385,-122.9805868,,Scott,Quartz Valley Indian Reservations
768,12929 Kuut,41.591016,-122.983418,,Scott,Quartz Valley Indian Reservations
760,13601 Quartz Valley Road,41.6014,-122.976132,,Scott,Quartz Valley Indian Reservations
702,13605 Quartz Valley Road,41.601094,-122.977656,,Scott,Quartz Valley Indian Reservations
719,13616 Quartz Valley Road,41.601616,-122.974452,,Scott,Quartz Valley Indian Reservations
749,13824 Quartz Valley Road,41.604533,-122.975189,,Scott,Quartz Valley Indian Reservations
690,9009 Big Meadows Drive,41.615117,-122.979436,,Scott,Quartz Valley Indian Reservations
1017,9013 Big Meadows,41.6162,-122.9788,,Scott,Quartz Valley Indian Reservations
784,9021 Sniktaw,41.6,-122.979436,,Scott,Quartz Valley Indian Reservations
679,9024 Sniktaw - QVIR Clinic,41.5996,-122.976744,,Scott,Quartz Valley Indian Reservations
755,9117 Sniktaw,41.583461,-122.975056,,Scott,Quartz Valley Indian Reservations
778,9301 Thaxtuuy,41.591683,-122.979825,,Scott,Quartz Valley Indian Reservations
748,Campbell Lake Outlet,41.542222,-123.0925,Shackleford Creek,Scott,Quartz Valley Indian Reservations
752,Deep Creek,41.665,-123.112222,Deep Creek,Scott,Quartz Valley Indian Reservations
1018,Etna Creek,41.428972,-122.947111,Etna Creek,Scott,Quartz Valley Indian Reservations
693,Grouse Creek,41.314444,-122.705833,Grouse Creek,Scott,Quartz Valley Indian Reservations
733,Kangaroo Creek,41.338611,-122.705833,Kangaroo Creek,Scott,Quartz Valley Indian Reservations
698,Lower Shackleford Mill,41.624186,-122.965584,Shackleford Creek,Scott,Quartz Valley Indian Reservations
711,Lower Sniktaw Creek,41.614732,-122.981528,Sniktaw Creek,Scott,Quartz Valley Indian Reservations
662,Mill Creek,41.592962,-122.989897,Mill Creek,Scott,Quartz Valley Indian Reservations
677,Mule Creek,41.293611,-122.734167,Mule Creek,Scott,Quartz Valley Indian Reservations
1019,Patterson Creek,41.509639,-122.9345,Patterson Creek,Scott,Quartz Valley Indian Reservations
706,QVIR Gymnasium,41.598455,-122.976745,,Scott,Quartz Valley Indian Reservations
769,Rez swim spot,41.592961,-122.981078,Shackleford Creek,Scott,Quartz Valley Indian Reservations
1020,Scott River @ Black Bridge,41.517056,-122.850806,Scott River,Scott,Quartz Valley Indian Reservations
797,Scott River @ East Fork,41.306642,-122.797493,Scott River,Scott,Quartz Valley Indian Reservations
753,Scott River @ Jones Beach,41.639444,-123.059167,Scott River,Scott,Quartz Valley Indian Reservations
764,Scott River @ South Fork,41.295694,-122.809097,Scott River,Scott,Quartz Valley Indian Reservations
1021,Scott River @ Townsend,41.687344,-123.08389,Scott River,Scott,Quartz Valley Indian Reservations
802,Scott River @ USGS Gage,41.64,-123.013889,Scott River,Scott,Quartz Valley Indian Reservations
699,Shackleford @ Falls,41.590556,-123.000833,Shackleford Creek,Scott,Quartz Valley Indian Reservations
783,Shackleford @ QVR Bridge,41.594167,-122.975,Shackleford Creek,Scott,Quartz Valley Indian Reservations
772,Shackleford @ Trailhead,41.560833,-123.050833,Shackleford Creek,Scott,Quartz Valley Indian Reservations
672,Summit Lake Outlet,41.543611,-123.093611,Summit Lake,Scott,Quartz Valley Indian Reservations
1022,Upper Sniktaw,41.598159,-122.996401,Sniktaw Creek,Scott,Quartz Valley Indian Reservations
740,Well # 10-Forest parcel_south,41.593501,-122.977802,,Scott,Quartz Valley Indian Reservations
651,Well # 6 -Yamitch,41.589512,-122.979712,,Scott,Quartz Valley Indian Reservations
714,Well #11-Forest parcel_northeast,41.596158,-122.974358,,Scott,Quartz Valley Indian Reservations
810,Well #12-Quartz Valley Road by Shackleford,41.59287,-122.974647,,Scott,Quartz Valley Indian Reservations
741,Well #13-QVIR Culture Camp,41.60248,-122.978279,,Scott,Quartz Valley Indian Reservations
1023,Well #14- Shackleford Creek @QVR Bridge upstream left,41.589028,-122.975194,,Scott,Quartz Valley Indian Reservations
1024,Well #15- QVR @ Kev's,41.617028,-122.979389,,Scott,Quartz Valley Indian Reservations
1025,Well #16-Big Meadows @ north end,41.597,-122.972194,,Scott,Quartz Valley Indian Reservations
789,Well #1-Forest parcel_due north,41.59696,-122.978029,,Scott,Quartz Valley Indian Reservations
652,Well #2  -Quartz Valley Drive parcel_due north,41.603543,-122.971139,,Scott,Quartz Valley Indian Reservations
737,Well #3-QVIR Admin Building,41.601013,-122.976144,,Scott,Quartz Valley Indian Reservations
668,Well #4-Corner of Kuut and Thaxtuuy,41.591512,-122.983274,,Scott,Quartz Valley Indian Reservations
774,Well #5-Kuut,41.592872,-122.983838,,Scott,Quartz Valley Indian Reservations
732,Well #7-Quartz Valley Drive parcel_due south,41.600886,-122.971152,,Scott,Quartz Valley Indian Reservations
705,Well #8-Keet Road,41.589511,-122.974624,,Scott,Quartz Valley Indian Reservations
739,Well #8-Keet Road ,41.589511,-122.974624,,Scott,Quartz Valley Indian Reservations
715,Well #9-Back of Gymnasium,41.598104,-122.975797,,Scott,Quartz Valley Indian Reservations
2162,Beaver1,41.99012883,-122.3128605,Copco Reservoir,Upper Klamath,RES
2502,Beaver1,41.99012883,-122.3128605,Beaver Creek,Upper Klamath,RES
2163,Beaver2,41.99581792,-122.3097291,Beaver Creek,Upper Klamath,RES
2164,Bogus1,41.92915103,-122.4394213,Bogus Creek,Middle Klamath,RES
2165,Canyon1,41.63241206,-123.1042746,Canyon Creek,Scott,RES
2166,Fall1,41.9816955,-122.3627775,Fall Creek,Upper Klamath,RES
2167,Fall2,42.01759794,-122.3460424,Fall Creek,Upper Klamath,RES
2168,Hayden1,42.00755127,-122.1889547,Hayden Creek,Upper Klamath,RES
2169,Jenny1,41.97340552,-122.4019864,Iron Gate Reservoir,Upper Klamath,RES
2503,Jenny1,41.97340552,-122.4019864,Jenny Creek,Upper Klamath,RES
2170,Jenny2,41.9791788,-122.3922812,Jenny Creek,Upper Klamath,RES
2171,Jenny3,41.98321762,-122.3824132,Jenny Creek,Upper Klamath,RES
2172,Jenny4,42.0232263,-122.358247,Jenny Creek,Upper Klamath,RES
2173,Kelsey1,41.64505846,-123.1179742,Kelsey Creek,Scott,RES
2174,Kelsey2,41.64323478,-123.1249067,Kelsey Creek,Scott,RES
2175,Klamath_Ranch,41.91678658,-122.4602819,Klamath River,Middle Klamath,RES
2176,Klamath1,41.93121034,-122.4418899,Klamath River,Middle Klamath,RES
2177,Klamath10,41.98255099,-122.3280525,Copco Reservoir,Upper Klamath,RES
2504,Klamath10,41.98255099,-122.3280525,Klamath River,Upper Klamath,RES
2178,Klamath12,41.97439909,-122.2895092,Copco Reservoir,Upper Klamath,RES
2505,Klamath12,41.97439909,-122.2895092,Klamath River,Upper Klamath,RES
2179,Klamath14,41.97439322,-122.2895086,Klamath River,Upper Klamath,RES
2180,Klamath16,41.96621715,-122.2176978,Klamath River,Upper Klamath,RES
2181,Klamath18,41.9734895,-122.1999829,Klamath River,Upper Klamath,RES
2182,Klamath2,41.93550312,-122.4328805,Iron Gate Reservoir,Upper Klamath,RES
2183,Klamath20,42.00880108,-122.1757219,Klamath River,Upper Klamath,RES
2184,Klamath22,42.01516707,-122.1417106,Klamath River,Upper Klamath,RES
2185,Klamath24,42.02528283,-122.1037671,Klamath River,Upper Klamath,RES
2186,Klamath26,42.05584878,-122.0892316,Klamath River,Upper Klamath,RES
2187,Klamath28,42.08003685,-122.0764396,Klamath River,Upper Klamath,RES
2188,Klamath30,42.09346037,-122.0695376,Klamath River,Upper Klamath,RES
2189,Klamath32,42.12152856,-122.0492941,Klamath River,Upper Klamath,RES
2190,Klamath34,42.13350307,-122.0318512,J.C. Boyle Reservoir,Upper Klamath,RES
2506,Klamath34,42.13350307,-122.0318512,Klamath River,Upper Klamath,RES
2191,Klamath36,42.14955973,-122.0237201,J.C. Boyle Reservoir,Upper Klamath,RES
2507,Klamath36,42.14955973,-122.0237201,Klamath River,Upper Klamath,RES
2192,Klamath4,41.96538983,-122.4246874,Iron Gate Reservoir,Upper Klamath,RES
2193,Klamath6,41.96889648,-122.3856685,Iron Gate Reservoir,Upper Klamath,RES
2508,Klamath6,41.96889648,-122.3856685,Klamath River,Upper Klamath,RES
2194,Klamath8,41.9731828,-122.3626357,Klamath River,Upper Klamath,RES
2195,Scotch1,41.95880099,-122.4337255,Iron Gate Reservoir,Upper Klamath,RES
2509,Scotch1,41.95880099,-122.4337255,Scotch Creek,Upper Klamath,RES
2196,Scotch2,41.97546389,-122.4399845,Scotch Creek,Upper Klamath,RES
2197,Scotch3,41.98144238,-122.4521164,Scotch Creek,Upper Klamath,RES
2198,Scott1,41.66398585,-123.1138953,Scott River,Scott,RES
2199,Scott2,41.64464513,-123.113597,Scott River,Scott,RES
2200,Scott3,41.63494027,-123.0981284,Scott River,Scott,RES
2201,Shovel1,41.96640631,-122.1937949,Shovel Creek,Upper Klamath,RES
2202,Shovel2,41.95769054,-122.1808994,Shovel Creek,Upper Klamath,RES
2206,Shovel3,41.95084821,-122.1757772,Shovel Creek,Upper Klamath,RES
2203,Spencer1,42.15837422,-122.0288513,Spencer Creek,Upper Klamath,RES
2204,Spencer2,42.16286269,-122.0406051,Spencer Creek,Upper Klamath,RES
2205,Spencer3,42.17408789,-122.0513758,Spencer Creek,Upper Klamath,RES
700,Junior Creek approx. 0.5 mile east on Klamath bch Rd from 101 HWY,41.511667,-124.019444,Junior Creek,Lower Klamath,Resighini Rancheria 
735,Klamath River,41.5167,-124.0279,Klamath River,Lower Klamath,Resighini Rancheria 
795,Klamath River R-2,41.51005,-124.01665,Klamath River,Lower Klamath,Resighini Rancheria 
655,Pond one West end of Klamath River overflow Channel,41.5175,-124.023333,Pond,Lower Klamath,Resighini Rancheria 
656,Pond three East on Klamath Beach Rd Riparian to the Racheria,41.512222,-124.023611,Pond,Lower Klamath,Resighini Rancheria 
776,Unnamed Creek runs parallel with Klamath bch RD,41.512222,-124.023889,Creek,Lower Klamath,Resighini Rancheria 
691,Unnamed stream about 1.25 miles east on Klamath bch Rd,41.513611,-124.0125,Creek,Lower Klamath,Resighini Rancheria 
804,Waukell Creek near HWY 101 on Klamath bch RD,41.511111,-124.027778,Waukell Creek,Lower Klamath,Resighini Rancheria 
654,Black Bear Creek,41.204393,-123.224449,Black Bear Creek,Salmon,Salmon River Restoration Council
695,Butler Creek,41.336218,-123.409295,Butler Creek,Salmon,Salmon River Restoration Council
779,Cecil Creek,41.139214,-123.127483,Cecil Creek,Salmon,Salmon River Restoration Council
727,Cecil Creek Air,41.139214,-123.127483,,Salmon,Salmon River Restoration Council
666,Crapo Creek,41.292286,-123.361699,Crapo Creek,Salmon,Salmon River Restoration Council
788,Crapo Creek Air,41.292318,-123.361349,,Salmon,Salmon River Restoration Council
811,Crawfod Creek,41.140583,-123.138394,Crawford Creek,Salmon,Salmon River Restoration Council
688,East Fork Salmon below Taylor Creek,41.1638,-123.093696,East Fork South Fork Salmon River,Salmon,Salmon River Restoration Council
758,East Fork Salmon below Taylor Creek Air,41.1638,-123.093696,,Salmon,Salmon River Restoration Council
