station_id,station_name,lat,lon,county,waterbody,huc8
Cent-002,Central Delta Subregion - Cent-002,37.921024502,-121.517352539,SAN JOAQUIN,,
Cent-003,Central Delta Subregion - Cent-003,38.07762352,-121.575532795,SAN JOAQUIN,,
Cent-004,Central Delta Subregion - Cent-004,38.038042185,-121.596678285,CONTRA COSTA,,
Cent-006,Central Delta Subregion - Cent-006,37.992420346,-121.523360384,SAN JOAQUIN,,
Cent-008,Central Delta Subregion - Cent-008,38.042058103,-121.590153504,CONTRA COSTA,,
Cent-009,Central Delta Subregion - Cent-009,37.991085587,-121.577780964,SAN JOAQUIN,,
Cent-010,Central Delta Subregion - Cent-010,37.976457223,-121.514615954,SAN JOAQUIN,,
Sout-005,South Delta Subregion - Sout-005,38.038762263,-121.483378468,SAN JOAQUIN,,
Sout-007,South Delta Subregion - Sout-007,37.997654276,-121.410041168,SAN JOAQUIN,,
Sout-008,South Delta Subregion - Sout-008,38.085783042,-121.552623553,SAN JOAQUIN,,
Sout-011,South Delta Subregion - Sout-011,37.793684905,-121.307465885,SAN JOAQUIN,,
Sout-012,South Delta Subregion - Sout-012,38.100073791,-121.488692361,SAN JOAQUIN,,
Sout-014,South Delta Subregion - Sout-014,38.041054925,-121.429920457,SAN JOAQUIN,,
Sout-016,South Delta Subregion - Sout-016,38.089906023,-121.480797691,SAN JOAQUIN,,
Sout-019,South Delta Subregion - Sout-019,38.050892047,-121.465034722,SAN JOAQUIN,,
