station_id,station_name,lat,lon,county,waterbody,huc8,organization,batch_year
B13-8321,B13-8321 OpenwaterStation,33.72697,-118.07016,ORANGE,,,SCCWRP,2013
B13-8372,B13-8372 OpenwaterStation,33.75123,-118.11866,LOS ANGELES,,,SCCWRP,2013
B13-9231,B13-9231 OpenwaterStation,33.69805,-118.4327,LOS ANGELES,,,SCCWRP,2013
B13-9435,B13-9435 OpenwaterStation,34.28456,-120.42371,SANTA BARBARA,,,SCCWRP,2013
B13-9465,B13-9465 OpenwaterStation,34.39505,-119.85862,SANTA BARBARA,,,SCCWRP,2013
B13-9481,B13-9481 OpenwaterStation,34.44262,-120.42759,SANTA BARBARA,,,SCCWRP,2013
B18-10069,B18-10069,33.21276,-117.39514,SAN DIEGO,,,SCCWRP,2018
B18-10076,B18-10076,32.72653738,-117.1765436,SAN DIEGO,,,SCCWRP,2018
B18-10180,B18-10180,32.64777,-117.11644,SAN DIEGO,,,SCCWRP,2018
B18-10181,B18-10181,32.64819,-117.1134,SAN DIEGO,,,SCCWRP,2018
B18-10318,B18-10318,32.70575,-117.34714,OOS,,,SCCWRP,2018
B18-10368,B18-10368,33.46393,-118.39472,LOS ANGELES,,,SCCWRP,2018
B18-10371,B18-10371,33.31747055,-118.1605301,OOS,,,SCCWRP,2018
B18-10374,B18-10374,33.14643,-117.74287,OOS,,,SCCWRP,2018
B18-10377,B18-10377,33.03235,-117.66876,OOS,,,SCCWRP,2018
B18-10396,B18-10396,33.9126205,-119.9479052,SANTA BARBARA,,,SCCWRP,2018
B18-10760,B18-10760,33.84,-118.27,LOS ANGELES,,,SCCWRP,2018
B18-10347,B18-10347,33.18063,-117.47828,OOS,,,SCCWRP,2018
B18-10351,B18-10351,32.69289,-117.3949,OOS,,,SCCWRP,2018
B18-10394,B18-10394,33.9948685,-120.3369503,SANTA BARBARA,,,SCCWRP,2018
7401_B08,B08-7401,33.83243,-118.64881,FEDERAL WATERS,,,LACSD,2008
7566_B08,B08-7566,34.09362,-120.58859,FEDERAL WATERS,,,CSD,2008
B13-8017,B13-8017 OpenwaterStation,32.63191,-117.13096,SAN DIEGO,,,SCCWRP,2013
B13-8068,B13-8068 OpenwaterStation,32.67537,-117.14385,SAN DIEGO,,,SCCWRP,2013
B13-8160,B13-8160 OpenwaterStation,32.78721,-117.20868,SAN DIEGO,,,SCCWRP,2013
B13-8346,B13-8346 OpenwaterStation,33.73889,-118.14453,LOS ANGELES,,,SCCWRP,2013
B13-8028,B13-8028 OpenwaterStation,32.64665,-117.11931,SAN DIEGO,,,SCCWRP,2013
B13-8031,B13-8031 OpenwaterStation,32.64747,-117.12142,SAN DIEGO,,,SCCWRP,2013
B13-8389,B13-8389 OpenwaterStation,33.76009,-118.12611,LOS ANGELES,,,SCCWRP,2013
B13-8098,B13-8098 OpenwaterStation,32.69981,-117.16097,SAN DIEGO,,,SCCWRP,2013
B13-8109,B13-8109 OpenwaterStation,32.71504,-117.18308,SAN DIEGO,,,SCCWRP,2013
SCBPP_0560,0560_SCBPP,34.24607,-119.28293,VENTURA,,,OCSD,1994
SCBPP_0665,0665_SCBPP,34.20447,-119.3463,FEDERAL WATERS,,,PACE,1994
SCBPP_1811,1811_SCBPP,32.73917,-117.272,SAN DIEGO,,,CSD,1994
B13-9178,B13-9178 OpenwaterStation,33.55364,-117.92891,ORANGE,,,SCCWRP,2013
B13-9197,B13-9197 OpenwaterStation,33.60008,-117.93292,ORANGE,,,SCCWRP,2013
2128_B98,B98_2128,34.24604,-119.25924,VENTURA,,,CRGML,1998
2130_B98,B98_2130,34.1712,-119.2235,VENTURA,,,CSD,1998
B13-8290,B13-8290 OpenwaterStation,33.64585,-117.88894,ORANGE,,,SCCWRP,2013
2138_B98,B98_2138,33.61408,-117.91378,ORANGE,,,OCSD,1998
2152_B98,B98_2152,33.75964,-118.16271,LOS ANGELES,,,CLAEMD,1998
B13-8315,B13-8315 OpenwaterStation,33.72378,-118.15268,LOS ANGELES,,,SCCWRP,2013
2159_B98,B98_2159,33.72233,-118.21024,LOS ANGELES,,,CLAEMD,1998
B13-8325,B13-8325 OpenwaterStation,33.72857,-118.15722,LOS ANGELES,,,SCCWRP,2013
2167_B98,B98_2167,33.7356,-118.15764,LOS ANGELES,,,CLAEMD,1998
2168_B98,B98_2168,33.71185,-118.25079,LOS ANGELES,,,SCCWRP,1998
2177_B98,B98_2177,33.73459,-118.24238,LOS ANGELES,,,CRGML,1998
2179_B98,B98_2179,33.73893,-118.21017,LOS ANGELES,,,CRGML,1998
2182_B98,B98_2182,33.72387,-118.26265,LOS ANGELES,,,CRGML,1998
2198_B98,B98_2198,33.88776,-118.52437,FEDERAL WATERS,,,CLAEMD,1998
2206_B98,B98_2206,33.6751,-118.2933,LOS ANGELES,,,LACSD,1998
2211_B98,B98_2211,33.58788,-118.00967,FEDERAL WATERS,,,OCSD,1998
2214_B98,B98_2214,32.68981,-117.30102,SAN DIEGO,,,SCCWRP,1998
2306,OCSD Ocean WQ Station 2306,33.58118,-118.05248,ORANGE,,,SCCWRP,2013
B13-9177,B13-9177 OpenwaterStation,33.54831,-117.82495,ORANGE,,,SCCWRP,2013
B18-10024,B18-10024,32.7148,-117.18302,SAN DIEGO,,,SCCWRP,2018
B18-10035,B18-10035,32.66075264,-117.14543,SAN DIEGO,,,SCCWRP,2018
2263_B98,B98_2263,32.71608,-117.17615,SAN DIEGO,,,CSD,1998
B18-10039,B18-10039,32.64157944,-117.139037,SAN DIEGO,,,SCCWRP,2018
2279_B98,B98_2279,33.5157,-117.7661,ORANGE,,,CRGML,1998
B18-10068,B18-10068,33.45761775,-117.6913947,ORANGE,,,SCCWRP,2018
2288_B98,B98_2288,33.1586,-117.3846,SAN DIEGO,,,CAS,1998
2295_B98,B98_2295,32.9911,-117.2991,SAN DIEGO,,,CRGML,1998
2296_B98,B98_2296,32.9989,-117.297,SAN DIEGO,,,CRGML,1998
2305_B98,B98_2305,33.9757,-118.4712,LOS ANGELES,,,SCCWRP,1998
2312_B98,B98_2312,34.0206,-118.665,LOS ANGELES,,,SCCWRP,1998
B13-9338,B13-9338 OpenwaterStation,34.02139,-119.22639,VENTURA,,,SCCWRP,2013
2325_B98,B98_2325,33.6278,-117.9872,ORANGE,,,OCSD,1998
B18-10113,B18-10113,32.71614,-117.17398,SAN DIEGO,,,SCCWRP,2018
2331_B98,B98_2331,34.2458,-119.2894,VENTURA,,,SCCWRP,1998
2339_B98,B98_2339,34.26696,-119.31223,VENTURA,,,CRGML,1998
B13-9415,B13-9415 OpenwaterStation,34.22748,-119.69712,SANTA BARBARA,,,SCCWRP,2013
B18-10364,B18-10364,33.57949829,-118.328743,OOS,,,SCCWRP,2018
B98_122101,122101_B98,33.63,-117.973,ORANGE,,,OCSD,1998
B13-8279,B13-8279 OpenwaterStation,33.61702,-117.90498,ORANGE,,,SCCWRP,2013
B98_135901,135901_B98,33.9517,-118.461,LOS ANGELES,,,CLAEMD,1998
B98_135801,135801_B98,33.9433,-118.455,LOS ANGELES,,,CLAEMD,1998
B98_137002,137002_B98,33.98,-118.5,LOS ANGELES,,,CLAEMD,1998
B98_137003,137003_B98,33.9742,-118.51,LOS ANGELES,,,CLAEMD,1998
B13-8351,B13-8351 OpenwaterStation,33.7402,-118.15912,LOS ANGELES,,,SCCWRP,2013
B13-8413,B13-8413 OpenwaterStation,33.97608,-118.4465,LOS ANGELES,,,SCCWRP,2013
B13-9170,B13-9170 OpenwaterStation,33.5155,-118.0768,ORANGE,,,SCCWRP,2013
B13-9310,B13-9310 OpenwaterStation,33.98202,-118.81463,LOS ANGELES,,,SCCWRP,2013
B13-9454,B13-9454 OpenwaterStation,34.3593,-119.8495,SANTA BARBARA,,,SCCWRP,2013
B13-9457,B13-9457 OpenwaterStation,34.36268,-120.01034,SANTA BARBARA,,,SCCWRP,2013
B18-10029,B18-10029,32.70189,-117.15893,SAN DIEGO,,,SCCWRP,2018
B18-10062,B18-10062,33.60879135,-117.9047699,ORANGE,,,SCCWRP,2018
B18-10065,B18-10065,33.46065841,-117.7009009,ORANGE,,,SCCWRP,2018
B18-10084,B18-10084,32.71208,-117.23282,SAN DIEGO,,,SCCWRP,2018
B18-10123,B18-10123,32.68549,-117.13635,SAN DIEGO,,,SCCWRP,2018
B18-10167,B18-10167,33.2314,-117.41233,SAN DIEGO,,,SCCWRP,2018
B18-10214,B18-10214,34.12493,-119.19272,VENTURA,,,SCCWRP,2018
B18-10246,B18-10246,34.3441,-119.56253,OOS,,,SCCWRP,2018
B18-10320,B18-10320,32.58565,-117.34061,OOS,,,SCCWRP,2018
7094_B08,B08-7094,32.80282,-117.48778,FEDERAL WATERS,,,CSD,2008
7647_B08,B08-7647,34.21884,-119.35474,FEDERAL WATERS,,,CSD,2008
B13-8038,B13-8038 OpenwaterStation,32.64857,-117.11395,SAN DIEGO,,,SCCWRP,2013
B13-8129,B13-8129 OpenwaterStation,32.7568,-117.23537,SAN DIEGO,,,SCCWRP,2013
B13-8176,B13-8176 OpenwaterStation,32.93356,-117.25665,SAN DIEGO,,,SCCWRP,2013
B13-8189,B13-8189 OpenwaterStation,33.01224,-117.27457,SAN DIEGO,,,SCCWRP,2013
B13-8421,B13-8421 OpenwaterStation,34.1127,-119.08406,VENTURA,,,SCCWRP,2013
B13-9396,B13-9396 OpenwaterStation,34.17124,-119.87676,SANTA BARBARA,,,SCCWRP,2013
B13-9407,B13-9407 OpenwaterStation,34.21626,-119.60595,SANTA BARBARA,,,SCCWRP,2013
2366_B98,B98_2366,34.33147,-119.61059,FEDERAL WATERS,,,SCCWRP,1998
2378_B98,B98_2378,34.03201,-118.92229,LOS ANGELES,,,CAS,1998
B18-10019,B18-10019,32.76813577,-117.2417244,SAN DIEGO,,,SCCWRP,2018
2388_B98,B98_2388,33.74816,-118.14888,LOS ANGELES,,,LACSD,1998
2414_B98,B98_2414,32.67683,-117.18999,SAN DIEGO,,,CSD,1998
B18-10073,B18-10073,32.78059831,-117.2492576,SAN DIEGO,,,SCCWRP,2018
2428_B98,B98_2428,33.71876,-118.25915,LOS ANGELES,,,SCCWRP,1998
2443_B98,B98_2443,33.98331,-118.45055,LOS ANGELES,,,CAS,1998
B18-10114,B18-10114,32.7026,-117.1618,SAN DIEGO,,,SCCWRP,2018
2454_B98,B98_2454,33.50985,-117.75307,ORANGE,,,CRGML,1998
4010_B03,B03_4010,33.7668,-118.24909,LOS ANGELES,,,CLAEMD,2003
4018_B03,B03_4018,33.75536,-118.12987,LOS ANGELES,,,CRGML,2003
B18-10376,B18-10376,33.05216,-117.45417,OOS,,,SCCWRP,2018
B18-10387,B18-10387,34.07546667,-119.74955,SANTA BARBARA,,,SCCWRP,2018
B18-10411,B18-10411,33.73636667,-118.2169333,LOS ANGELES,,,SCCWRP,2018
B18-10208,B18-10208,34.33409,-119.43464,VENTURA,,,SCCWRP,2018
4065_B03,B03_4065,33.6094,-117.90476,ORANGE,,,OCSD,2003
B18-10248,B18-10248,34.22984,-119.5182,OOS,,,SCCWRP,2018
B18-10251,B18-10251,34.01572,-118.91216,LOS ANGELES,,,SCCWRP,2018
4106_B03,B03_4106,33.63784,-118.30275,FEDERAL WATERS,,,CSD,2003
4116_B03,B03_4116,32.65828,-117.14434,SAN DIEGO,,,CSD,2003
4132_B03,B03_4132,32.69385,-117.39582,FEDERAL WATERS,,,CSD,2003
B13-8145,B13-8145 OpenwaterStation,32.7617,-117.23813,SAN DIEGO,,,SCCWRP,2013
B13-8163,B13-8163 OpenwaterStation,32.79459,-117.21997,SAN DIEGO,,,SCCWRP,2013
B13-8426,B13-8426 OpenwaterStation,34.17297,-119.22346,VENTURA,,,SCCWRP,2013
B13-9129,B13-9129 OpenwaterStation,33.26553,-117.53393,SAN DIEGO,,,SCCWRP,2013
B13-9426,B13-9426 OpenwaterStation,34.25858,-119.8104,SANTA BARBARA,,,SCCWRP,2013
B18-10173,B18-10173,33.08952,-117.28498,SAN DIEGO,,,SCCWRP,2018
B18-10242,B18-10242,34.42388,-120.05751,SANTA BARBARA,,,SCCWRP,2018
B18-10266,B18-10266,33.26554,-117.53338,OOS,,,SCCWRP,2018
2142_B98,B98_2142,33.60721,-117.91058,ORANGE,,,OCSD,1998
2155_B98,B98_2155,33.74333,-118.16782,LOS ANGELES,,,SCCWRP,1998
2186_B98,B98_2186,33.73126,-118.19305,LOS ANGELES,,,CLAEMD,1998
2191_B98,B98_2191,33.93661,-118.56096,FEDERAL WATERS,,,CLAEMD,1998
2241_B98,B98_2241,32.67029,-117.13662,SAN DIEGO,,,CSD,1998
2249_B98,B98_2249,32.62083,-117.128,SAN DIEGO,,,CSD,1998
2252_B98,B98_2252,32.69177,-117.15298,SAN DIEGO,,,CSD,1998
2260_B98,B98_2260,32.66723,-117.12999,SAN DIEGO,,,CSD,1998
2278_B98,B98_2278,33.5049,-117.7635,ORANGE,,,CAS,1998
2280_B98,B98_2280,33.5089,-117.7689,ORANGE,,,CRGML,1998
2321_B98,B98_2321,33.7295,-118.134,LOS ANGELES,,,OCSD,1998
2326_B98,B98_2326,33.6227,-117.9562,ORANGE,,,OCSD,1998
2329_B98,B98_2329,34.25,-119.2766,VENTURA,,,OCSD,1998
2338_B98,B98_2338,34.2697,-119.3411,VENTURA,,,CRGML,1998
2347_B98,B98_2347,33.40483,-117.65442,ORANGE,,,CAS,1998
2387_B98,B98_2387,33.84834,-118.45222,LOS ANGELES,,,LACSD,1998
2391_B98,B98_2391,33.70941,-118.13774,LOS ANGELES,,,LACSD,1998
2432_B98,B98_2432,33.75085,-118.23051,LOS ANGELES,,,OCSD,1998
2451_B98,B98_2451,33.75222,-118.17407,LOS ANGELES,,,CRGML,1998
B03_AC25R,AC25R_B03,33.51153,-117.75488,ORANGE,,,OCPHL,2003
B03_AC75L,AC75L_B03,33.51221,-117.75521,ORANGE,,,OCPHL,2003
4021_B03,B03_4021,33.92867,-118.48282,LOS ANGELES,,,CLAEMD,2003
4058_B03,B03_4058,33.643,-118.07835,FEDERAL WATERS,,,OCSD,2003
4083_B03,B03_4083,34.11821,-119.62891,FEDERAL WATERS,,,CSD,2003
4135_B03,B03_4135,34.31445,-120.28235,FEDERAL WATERS,,,CRGML,2003
4141_B03,B03_4141,33.92458,-118.52622,FEDERAL WATERS,,,CLAEMD,2003
4154_B03,B03_4154,33.62488,-118.07523,FEDERAL WATERS,,,OCSD,2003
4177_B03,B03_4177,33.61296,-117.91067,ORANGE,,,OCSD,2003
4327_B03,B03_4327,34.26882,-120.30652,FEDERAL WATERS,,,CRGML,2003
4349_B03,B03_4349,34.10503,-119.19551,VENTURA,,,CRGML,2003
B03W085_B03,B03_B03W085,33.7589,-118.1963,LOS ANGELES,,,USC,2003
B03W086_B03,B03_B03W086,33.9025,-118.4325,LOS ANGELES,,,USC,2003
B03_B03W058,B03W058_B03,33.66645,-118.08673,ORANGE,,,MEC,2003
B03_B03W113,B03W113_B03,34.27024,-119.31132,VENTURA,,,USC,2003
B03_KEL20O,KEL20O_B03,32.71014,-117.23658,SAN DIEGO,,,MEC,2003
SCBPP_1572,1572_SCBPP,33.31867,-117.55528,SAN DIEGO,,,TEX-AM,1994
2144_B98,B98_2144,33.60743,-117.90021,ORANGE,,,OCSD,1998
2150_B98,B98_2150,33.46248,-117.70234,ORANGE,,,OCSD,1998
2258_B98,B98_2258,32.676,-117.13215,SAN DIEGO,,,CSD,1998
2274_B98,B98_2274,34.1239,-119.1977,VENTURA,,,CRGML,1998
2304_B98,B98_2304,33.5214,-117.7698,ORANGE,,,CRGML,1998
2310_B98,B98_2310,34.0907,-119.0721,VENTURA,,,SCCWRP,1998
2396_B98,B98_2396,33.648,-118.1495,FEDERAL WATERS,,,LACSD,1998
2444_B98,B98_2444,33.98125,-118.44823,LOS ANGELES,,,CRGML,1998
4008_B03,B03_4008,33.22882,-117.41244,SAN DIEGO,,,CRGML,2003
4071_B03,B03_4071,34.34424,-120.36861,FEDERAL WATERS,,,CRGML,2003
4138_B03,B03_4138,33.72251,-118.27938,LOS ANGELES,,,CLAEMD,2003
4150_B03,B03_4150,33.87689,-118.47034,LOS ANGELES,,,CLAEMD,2003
4212_B03,B03_4212,32.62586,-117.13514,SAN DIEGO,,,CSD,2003
4298_B03,B03_4298,33.638,-118.31008,FEDERAL WATERS,,,CSD,2003
4337_B03,B03_4337,33.64729,-117.88633,ORANGE,,,CRGML,2003
4356_B03,B03_4356,32.74149,-117.42695,FEDERAL WATERS,,,CSD,2003
4545_B03,B03_4545,34.13421,-119.9578,FEDERAL WATERS,,,CSD,2003
B03W164_B03,B03_B03W164,32.77447,-117.26193,SAN DIEGO,,,USC,2003
BRI-15_B03,B03_BRI-15,32.7265,-117.1945,SAN DIEGO,,,CRGML,2003
B03_B03W015,B03W015_B03,32.53633,-117.12883,SAN DIEGO,,,CSD,2003
B03_B03W023,B03W023_B03,32.5955,-117.17217,SAN DIEGO,,,CSD,2003
B03_B03W092,B03W092_B03,33.9434,-118.48,LOS ANGELES,,,CLAEMD,2003
B03_B03W186,B03W186_B03,33.7391,-118.21558,LOS ANGELES,,,USC,2003
B03_B03W188,B03W188_B03,33.74725,-118.15083,LOS ANGELES,,,USC,2003
B03_B03W201,B03W201_B03,32.66887,-117.1867,SAN DIEGO,,,USC,2003
B03_LB225R,LB225R_B03,33.7452,-118.1194,LOS ANGELES,,,OCSD,2003
B03_MMT SHORE,MMT SHORE_B03,32.54343,-117.12488,SAN DIEGO,,,CSD,2003
B03_SGAB 25 L OFF,SGAB 25 L OFF_B03,33.73951,-118.1155,ORANGE,,,OCSD,2003
4153_B03,B03_4153,33.83243,-118.64881,FEDERAL WATERS,,,CSD,2003
SCBPP_1026,1026_SCBPP,33.967,-118.4965,LOS ANGELES,,,CLAEMD,1994
SCBPP_1046,1046_SCBPP,33.94767,-118.46017,LOS ANGELES,,,CLAEMD,1994
SCBPP_1776,1776_SCBPP,32.7905,-117.28283,SAN DIEGO,,,CSD,1994
B98_101004,101004_B98,32.54,-117.174,SAN DIEGO,,,CSD,1998
B98_102402,102402_B98,32.6495,-117.194,SAN DIEGO,,,CSD,1998
4195_B03,B03_4195,34.22414,-119.60633,FEDERAL WATERS,,,CRGML,2003
4222_B03,B03_4222,33.4282,-117.69035,ORANGE,,,OCSD,2003
4259_B03,B03_4259,34.13507,-119.19381,VENTURA,,,CRGML,2003
4369_B03,B03_4369,33.5751,-117.98489,FEDERAL WATERS,,,OCSD,2003
B03W013_B03,B03_B03W013,32.557,-117.257,FEDERAL WATERS,,,USC,2003
B03W052_B03,B03_B03W052,33.6557,-118.04322,ORANGE,,,USC,2003
B03W154_B03,B03_B03W154,32.72352,-117.27305,SAN DIEGO,,,USC,2003
B03_B03W024,B03W024_B03,32.59533,-117.19717,FEDERAL WATERS,,,CSD,2003
B03_B03W061,B03W061_B03,33.72787,-118.12025,LOS ANGELES,,,USC,2003
B03_B03W102,B03W102_B03,33.95944,-118.45972,LOS ANGELES,,,CLAEMD,2003
B03_B03W185,B03W185_B03,33.73065,-118.23106,LOS ANGELES,,,USC,2003
B03_SEL 0MSZ,SEL 0MSZ_B03,33.01428,-117.2841,SAN DIEGO,,,SEJPA,2003
B03_SGAB 75 L OFF,SGAB 75 L OFF_B03,33.73949,-118.115,ORANGE,,,OCSD,2003
B03_TJ RIVER 225R SURF,TJ RIVER 225R SURF_B03,32.55851,-117.1312,SAN DIEGO,,,CSD,2003
SCBPP_1944,1944_SCBPP,32.59,-117.16117,SAN DIEGO,,,CSD,1994
B98_101501,101501_B98,32.5491,-117.136,SAN DIEGO,,,CSD,1998
B98_102102,102102_B98,32.566,-117.164,SAN DIEGO,,,CSD,1998
SCBPP_1378,1378_SCBPP,33.61508,-117.97435,ORANGE,,,OCSD,1994
7413_B08,B08-7413,33.85342,-119.00988,FEDERAL WATERS,,,LACSD,2008
7590_B08,B08-7590,34.11821,-119.62891,FEDERAL WATERS,,,CSD,2008
B13-8248,B13-8248 OpenwaterStation,33.2318,-117.41337,SAN DIEGO,,,SCCWRP,2013
SCBPP_1208,1208_SCBPP,33.73405,-118.14513,LOS ANGELES,,,SCCWRP,1994
B13-9315,B13-9315 OpenwaterStation,33.99461,-120.33736,SANTA BARBARA,,,SCCWRP,2013
B13-9321,B13-9321 OpenwaterStation,34.00042,-118.81508,LOS ANGELES,,,SCCWRP,2013
B13-9122,B13-9122 OpenwaterStation,33.1878,-117.49531,SAN DIEGO,,,SCCWRP,2013
2244_B98,B98_2244,32.65966,-117.13189,SAN DIEGO,,,CSD,1998
B18-10072,B18-10072,33.20428,-117.39137,SAN DIEGO,,,SCCWRP,2018
2290_B98,B98_2290,33.116,-117.3587,SAN DIEGO,,,CRGML,1998
B13-9309,B13-9309 OpenwaterStation,33.97742,-118.87639,LOS ANGELES,,,SCCWRP,2013
B18-10140,B18-10140,32.66056,-117.12296,SAN DIEGO,,,SCCWRP,2018
B13-9464,B13-9464 OpenwaterStation,34.39469,-120.33147,SANTA BARBARA,,,SCCWRP,2013
B18-10162,B18-10162,33.63735,-117.96364,ORANGE,,,SCCWRP,2018
9030,Oceanside Pier-9030,33.192833333,-117.383166667,SAN DIEGO,,,SCCWRP,2013
B18-10023,B18-10023,32.71750433,-117.2155607,SAN DIEGO,,,SCCWRP,2018
2386_B98,B98_2386,33.87812,-118.42448,LOS ANGELES,,,LACSD,1998
2419_B98,B98_2419,32.58938,-117.26361,FEDERAL WATERS,,,CSD,1998
B18-10083,B18-10083,32.71255525,-117.2313107,SAN DIEGO,,,SCCWRP,2018
B18-10104,B18-10104,33.72181,-118.05772,ORANGE,,,SCCWRP,2018
B18-10127,B18-10127,32.6792,-117.12836,SAN DIEGO,,,SCCWRP,2018
B18-10132,B18-10132,32.67427308,-117.1246573,SAN DIEGO,,,SCCWRP,2018
B18-10142,B18-10142,32.66009,-117.11918,SAN DIEGO,,,SCCWRP,2018
B18-10163,B18-10163,33.62416,-117.89256,ORANGE,,,SCCWRP,2018
B18-10372,B18-10372,33.30579,-117.69797,OOS,,,SCCWRP,2018
4049_B03,B03_4049,33.13922,-117.33776,SAN DIEGO,,,CRGML,2003
B18-10674,B18-10674,33.79426,-118.229416,LOS ANGELES,,,SCCWRP,2018
4075_B03,B03_4075,33.64658,-117.8834,ORANGE,,,CRGML,2003
B18-10267,B18-10267,33.21753,-117.48042,OOS,,,SCCWRP,2018
4111_B03,B03_4111,34.39469,-120.33147,FEDERAL WATERS,,,CRGML,2003
B18-10276,B18-10276,32.59759,-117.24479,OOS,,,SCCWRP,2018
B18-10334,B18-10334,34.14988,-120.12125,OOS,,,SCCWRP,2018
4169_B03,B03_4169,33.41845,-118.02251,FEDERAL WATERS,,,OCSD,2003
4228_B03,B03_4228,32.78439,-117.2155,SAN DIEGO,,,CSD,2003
4360_B03,B03_4360,33.09137,-117.29967,SAN DIEGO,,,CRGML,2003
4366_B03,B03_4366,33.50726,-117.76013,ORANGE,,,OCSD,2003
4392_B03,B03_4392,33.58151,-118.75468,FEDERAL WATERS,,,CRGML,2003
4581_B03,B03_4581,34.16654,-120.60963,FEDERAL WATERS,,,CRGML,2003
B03W050_B03,B03_B03W050,33.596,-118.0402,FEDERAL WATERS,,,USC,2003
B03_B03W025,B03W025_B03,33.58018,-117.8594,ORANGE,,,USC,2003
B03_B03W035,B03W035_B03,33.57993,-117.90737,ORANGE,,,USC,2003
B03_B03W177,B03W177_B03,33.62537,-117.98957,ORANGE,,,USC,2003
B03_KEL150LSH,KEL150LSH_B03,32.70956,-117.23663,SAN DIEGO,,,MEC,2003
B03_LB75R,LB75R_B03,33.74431,-118.1183,LOS ANGELES,,,OCSD,2003
B03_SAR 450 L,SAR 450 L_B03,33.62672,-117.95481,ORANGE,,,OCSD,2003
7000_B08,B08-7000,32.53745,-117.14172,SAN DIEGO,,,CSD,2008
B13-8065,B13-8065 OpenwaterStation,32.67134,-117.11893,SAN DIEGO,,,SCCWRP,2013
B13-8417,B13-8417 OpenwaterStation,33.98331,-118.45055,LOS ANGELES,,,SCCWRP,2013
B13-9131,B13-9131 OpenwaterStation,33.26991,-117.56485,SAN DIEGO,,,SCCWRP,2013
B13-9135,B13-9135 OpenwaterStation,33.35272,-117.56349,SAN DIEGO,,,SCCWRP,2013
B18-10075,B18-10075,32.76727516,-117.2357596,SAN DIEGO,,,SCCWRP,2018
B18-10217,B18-10217,34.03331,-118.86411,LOS ANGELES,,,SCCWRP,2018
B18-10301,B18-10301,34.066452,-119.13413,VENTURA,,,SCCWRP,2018
SCBPP_1791,1791_SCBPP,32.769,-117.27883,SAN DIEGO,,,CSD,1994
2205,OCSD Ocean WQ Station 2205,33.57557,-118.0047,ORANGE,,,SCCWRP,2013
B18-10036,B18-10036,32.6581594,-117.1443714,SAN DIEGO,,,SCCWRP,2018
B18-10115,B18-10115,32.69442,-117.15254,SAN DIEGO,,,SCCWRP,2018
B18-10170,B18-10170,33.13903,-117.33747,SAN DIEGO,,,SCCWRP,2018
B18-10272,B18-10272,32.75187,-117.32275,OOS,,,SCCWRP,2018
B18-10280,B18-10280,34.39784,-120.08755,OOS,,,SCCWRP,2018
B18-10438,B18-10438,32.76652,-117.21854,SAN DIEGO,,,SCCWRP,2018
B18-10968,B18-10968,33.92353333,-118.5680667,OOS,,,SCCWRP,2018
2216_B98,B98_2216,32.67613,-117.32215,FEDERAL WATERS,,,CSD,1998
2303_B98,B98_2303,33.5189,-117.7821,ORANGE,,,CRGML,1998
2361_B98,B98_2361,34.39968,-119.57106,SANTA BARBARA,,,CAS,1998
2412_B98,B98_2412,32.72145,-117.29626,SAN DIEGO,,,CSD,1998
B03_AC75R,AC75R_B03,33.51123,-117.75415,ORANGE,,,SOCWA,2003
4097_B03,B03_4097,33.61521,-117.90282,ORANGE,,,OCSD,2003
4144_B03,B03_4144,33.22069,-117.51202,FEDERAL WATERS,,,CRGML,2003
4166_B03,B03_4166,33.70786,-118.35721,LOS ANGELES,,,LACSD,2003
4168_B03,B03_4168,33.64981,-117.86689,ORANGE,,,CRGML,2003
4317_B03,B03_4317,34.18276,-119.35365,FEDERAL WATERS,,,SCCWRP,2003
4340_B03,B03_4340,32.67891,-117.12767,SAN DIEGO,,,CSD,2003
4345_B03,B03_4345,33.90589,-118.81805,FEDERAL WATERS,,,CSD,2003
B03W170_B03,B03_B03W170,32.639,-117.15348,SAN DIEGO,,,USC,2003
B03_B03W042,B03W042_B03,33.61502,-117.9719,ORANGE,,,USC,2003
B03_SGAB 0 OFF,SGAB 0 OFF_B03,33.73904,-118.1173,ORANGE,,,OCSD,2003
SCBPP_0900,0900_SCBPP,34.023,-118.74683,LOS ANGELES,,,TEX-AM,1994
2287_B98,B98_2287,33.1593,-117.3892,SAN DIEGO,,,CRGML,1998
2328_B98,B98_2328,34.2202,-119.2889,VENTURA,,,OCSD,1998
2353_B98,B98_2353,32.552,-117.26367,FEDERAL WATERS,,,SCCWRP,1998
B03_AC225L,AC225L_B03,33.51296,-117.75613,ORANGE,,,SOCWA,2003
B03_AC225R,AC225R_B03,33.51026,-117.75318,ORANGE,,,OCPHL,2003
4036_B03,B03_4036,32.79645,-117.30499,SAN DIEGO,,,CSD,2003
4064_B03,B03_4064,33.00613,-117.29666,SAN DIEGO,,,CRGML,2003
4122_B03,B03_4122,33.60442,-118.14047,FEDERAL WATERS,,,LACSD,2003
4295_B03,B03_4295,34.3138,-119.88421,FEDERAL WATERS,,,CRGML,2003
4352_B03,B03_4352,33.211,-117.75559,FEDERAL WATERS,,,CSD,2003
4418_B03,B03_4418,32.67998,-117.17326,SAN DIEGO,,,CSD,2003
4856_B03,B03_4856,33.76993,-118.20629,LOS ANGELES,,,CSD,2003
4939_B03,B03_4939,34.03254,-118.68137,LOS ANGELES,,,CRGML,2003
