station_id,station_name,lat,lon,county,waterbody,huc8
{085850CB-BFE3-4B0F-A72E-87D08BB456A3},Las Virgenes Creek downstream of Agoura Rd.,34.14162141,-118.7010835,LOS ANGELES,,
{FCB3C38A-B936-4FD4-B1A0-D88750DD4372},Escondido Creek ~1.1mi below Country Club Dr.,33.088998,-117.137485,SAN DIEGO,,
{763B7AB7-4581-4713-9A64-23E40EDB3A43},Murphy Canyon Creek,32.7818,-117.1142,SAN DIEGO,,
{1084ABC2-0F6F-4E4A-A450-75F1B8BAA055},San Juan Creek ~0.2mi above Stonehill Dr.,33.4779,-117.6785,ORANGE,,
{8F873253-9D24-47BC-BAE5-BD6B73EFF232},Tapo Canyon,34.39996,-118.72346,VENTURA,,
{D51A8B95-0006-4C5F-86EA-2C8A83B1FED2},Las Virgenes Creek (37670),34.14074,-118.701178,LOS ANGELES,,
{61DFF4F4-AC59-42DB-8F2D-329491720F99},Piru Creek (16332),34.531705,-118.758128,VENTURA,,
{E44CFB77-DEE2-4212-951E-92B6FF1948D6},Piru Creek (18093),34.69441,-118.856582,VENTURA,,
{BA53A6AC-8EA0-4919-9117-7A4EFFDDF67A},"Sequit, Arroyo (45745)",34.059024,-118.933902,VENTURA,Arroyo Sequit,
{73A3B123-DAB4-40CA-A2F4-CE8843033616},Pine Valley Creek ~3.8mi above Secret Cyn. Cr.,32.791121,-116.616771,SAN DIEGO,,Middle Pine Valley Creek
{03BA4D5B-6862-446A-BCCF-A8B864C264E4},Santa Margarita River ~0.3mi above Sandia Cr. Dr.,33.410319,-117.239036,SAN DIEGO,,Rainbow Creek-Santa Margarita River
{1551196D-5EEE-4728-BE7A-981AD5FFFF17},Medea Creek Site 2920,34.17748,-118.767,VENTURA,,Medea Creek
{0E7D755D-E570-45CD-9253-DA2E6D7E2102},Medea Creek 16232,34.125498,-118.753172,LOS ANGELES,Medea Creek,
{39C519F0-F41E-4B20-8E39-63559C4849DC},Virgenes Creek,34.125293,-118.708279,LOS ANGELES,Virgenes Creek,
{95C5DEE5-3F5D-4D94-AF93-710A4AC4378A},Sespe Creek (06139),34.55464,-119.240503,VENTURA,,
{24A3EB18-8BF0-46E0-8B95-6775190A7DC4},Piru Creek (16978),34.42319,-118.767716,VENTURA,,
